pl_name,hostname,gaia_dr3_id,gaia_dr2_id,tic_id,ra,dec,FUVmag,e_FUVmag,NUVmag,e_NUVmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Bmag,e_Bmag,Vmag,e_Vmag,gpmag,e_gpmag,rpmag,e_rpmag,ipmag,e_ipmag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,ymag,e_ymag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,tic_Bmag,tic_e_Bmag,tic_Vmag,tic_e_Vmag,gaiamag,e_gaiamag,gaia_Gmag,gaia_BPmag,gaia_RPmag,Tmag,e_Tmag
Kepler-1798 b,Kepler-1798,2051797274209237376,2051797274209237376,137315414,291.7262251,37.528968,,,,,,,,,,,,,,,,,,,,,,,,,16.8892,0.005,15.7122,0.0059,15.1494,0.0006,14.893,0.0045,14.7217,0.0055,13.594,0.025,12.937,0.025,12.776,0.028,12.651,0.024,12.725,0.024,12.363,0.331,9.32,,17.399,0.064,16.391,0.149,15.6827,0.000678,15.667413711547900,16.504377365112300,14.748983383178700,14.8343,0.0088
Kepler-1671 b,Kepler-1671,2052984785425250176,2052984785425250176,137337090,291.7484295,39.4467817,,,,,,,,,,,,,,,,,,,,,,,,,13.8363,0.0108,13.451,,13.182,,12.9772,0.0016,12.921,0.0028,11.964,0.021,11.586,0.018,11.512,0.02,11.447,0.022,11.531,0.02,11.538,0.184,9.245,,14.121,0.066,13.439,0.092,13.2783,0.000201,13.266500473022500,13.704050064086900,12.669854164123500,12.7336,0.006
Kepler-362 b,Kepler-362,2129141083930129536,2129141083930129536,63069779,291.771603,47.5299192,,,,,,,,,,,,,,,15.227999687194800,0.21899999678134900,14.66100025177000,0.08100000023841860,14.892000198364300,0.11900000274181400,14.442999839782700,0.07900000363588330,14.28600025177000,0.10100000351667400,14.9105,0.0018,14.4604,0.0017,14.2906,0.0024,14.2418,0.0023,14.1912,0.0037,13.322,0.025,12.921,0.022,12.784,0.031,12.843,0.024,12.865,0.024,12.694,0.358,9.046,,15.228,0.219,14.608,0.16,14.4863,0.00032,14.479793548584000,14.843809127807600,13.933028221130400,14.0054,0.007
Kepler-362 c,Kepler-362,2129141083930129536,2129141083930129536,63069779,291.771603,47.5299192,,,,,,,,,,,,,,,15.227999687194800,0.21899999678134900,14.66100025177000,0.08100000023841860,14.892000198364300,0.11900000274181400,14.442999839782700,0.07900000363588330,14.28600025177000,0.10100000351667400,14.9105,0.0018,14.4604,0.0017,14.2906,0.0024,14.2418,0.0023,14.1912,0.0037,13.322,0.025,12.921,0.022,12.784,0.031,12.843,0.024,12.865,0.024,12.694,0.358,9.046,,15.228,0.219,14.608,0.16,14.4863,0.00032,14.479793548584000,14.843809127807600,13.933028221130400,14.0054,0.007
CoRoT-2 b,CoRoT-2,4287820848378092672,4287820848378092672,391958006,291.7770457,1.3836634,,,,,,,,,,,,,,,13.345999717712400,0.08299999684095380,12.347000122070300,0.1289999932050710,12.913000106811500,0.039000000804662700,12.01200008392330,0.14300000667572000,11.788999557495100,0.08699999749660490,12.897,,12.314,,12.027,,11.857,,11.791,,10.783,0.028,10.438,0.037,10.31,0.031,10.064,0.023,10.098,0.019,10.189,0.074,9.035,,13.346,0.083,12.516,0.092,12.2489,0.000911,12.23651123046880,12.708138465881300,11.600406646728500,11.6659,0.0064
Kepler-1110 b,Kepler-1110,2052691044021500032,2052691044021500032,351060274,291.8080645,38.6226615,,,,,,,,,,,,,,,,,,,,,,,,,16.6138,0.0036,15.8504,0.0029,15.5452,0.0026,15.393,0.0044,15.2911,0.0049,14.319,0.035,13.748,0.036,13.604,0.044,13.524,0.024,13.6,0.028,12.782,,9.372,,17.014,0.072,16.274,0.092,15.8872,0.000508,15.875639915466300,16.449810028076200,15.15657901763920,15.2296,0.0071
Kepler-1810 b,Kepler-1810,2052658367909936768,2052658367909936768,351057636,291.8129995,38.0880964,,,,,,,,,,,,,,,,,,,,,,,,,15.786,0.0039,15.2662,0.0047,15.069,0.0022,15.0106,0.0017,14.9467,0.0021,14.041,0.027,13.689,0.036,13.57,0.041,13.557,0.025,13.697,0.033,12.95,,8.861,,16.226,0.068,15.4,0.069,15.2968,0.000468,15.284283638000500,15.700331687927200,14.702070236206100,14.7708,0.0084
Kepler-641 b,Kepler-641,2125777643502580864,2125777643502580864,63006978,291.8235292,42.5161945,,,,,,,,,,,,,,,14.61400032043460,0.04800000041723250,13.979999542236300,0.027000000700354600,14.138999938964800,0.035999998450279200,13.798999786377000,0.03799999877810480,13.697999954223600,0.035999998450279200,14.1978,0.0014,13.7236,0.001,13.5767,0.0,13.543,0.0013,13.4929,0.0043,12.576,0.021,12.256,0.021,12.186,0.023,12.129,0.023,12.218,0.021,12.616,0.446,9.341,,14.614,0.048,13.807,0.057,13.7625,0.000217,13.750826835632300,14.127567291259800,13.212571144104000,13.2772,0.0066
Kepler-331 d,Kepler-331,2052794982231985664,2052794982231985664,351063265,291.8343455,39.3073462,,,,,,,,,,,,,,,,,,,,,,,,,16.7052,0.0045,15.7895,0.0026,15.422,0.0025,15.2423,0.0038,15.1373,0.0041,14.082,0.03,13.512,0.033,13.343,0.035,13.376,0.026,13.41,0.03,12.525,,9.102,,17.183,0.069,16.199,0.149,15.8359,0.001132,15.824511528015100,16.480106353759800,15.0472993850708,15.1154,0.0082
Kepler-331 b,Kepler-331,2052794982231985664,2052794982231985664,351063265,291.8343455,39.3073462,,,,,,,,,,,,,,,,,,,,,,,,,16.7052,0.0045,15.7895,0.0026,15.422,0.0025,15.2423,0.0038,15.1373,0.0041,14.082,0.03,13.512,0.033,13.343,0.035,13.376,0.026,13.41,0.03,12.525,,9.102,,17.183,0.069,16.199,0.149,15.8359,0.001132,15.824511528015100,16.480106353759800,15.0472993850708,15.1154,0.0082
Kepler-331 c,Kepler-331,2052794982231985664,2052794982231985664,351063265,291.8343455,39.3073462,,,,,,,,,,,,,,,,,,,,,,,,,16.7052,0.0045,15.7895,0.0026,15.422,0.0025,15.2423,0.0038,15.1373,0.0041,14.082,0.03,13.512,0.033,13.343,0.035,13.376,0.026,13.41,0.03,12.525,,9.102,,17.183,0.069,16.199,0.149,15.8359,0.001132,15.824511528015100,16.480106353759800,15.0472993850708,15.1154,0.0082
Kepler-1346 b,Kepler-1346,2126604991642285312,2126604991642285312,63066410,291.841341,45.179185,,,,,,,,,,,,,,,15.3149995803833,0.10400000214576700,14.581999778747600,0.07100000232458120,14.840999603271500,0.08699999749660490,14.447999954223600,0.04600000008940700,14.371000289917000,0.08799999952316280,14.8337,0.0018,14.4391,0.0029,14.319,0.0025,14.2851,0.0021,14.2578,0.0049,13.392,0.029,13.093,0.032,13.107,0.036,13.003,0.024,13.055,0.025,12.586,,8.945,,15.315,0.104,14.625,0.126,14.462,0.000314,14.450139045715300,14.782485961914100,13.951495170593300,14.0213,0.0074
Kepler-253 d,Kepler-253,2126576679217244160,2126576679217244160,63065911,291.8419337,44.858124,,,,,,,,,,,,,,,,,,,,,,,,,16.1224,0.0036,15.4537,0.0023,15.2218,0.0021,15.1265,0.0017,15.0628,0.0026,14.055,0.027,13.632,0.028,13.534,0.048,13.489,0.024,13.598,0.028,12.654,,9.294,,16.653,0.044,15.778,0.115,15.5122,0.000387,15.499353408813500,15.999231338501000,14.849959373474100,14.9133,0.0079
Kepler-253 b,Kepler-253,2126576679217244160,2126576679217244160,63065911,291.8419337,44.858124,,,,,,,,,,,,,,,,,,,,,,,,,16.1224,0.0036,15.4537,0.0023,15.2218,0.0021,15.1265,0.0017,15.0628,0.0026,14.055,0.027,13.632,0.028,13.534,0.048,13.489,0.024,13.598,0.028,12.654,,9.294,,16.653,0.044,15.778,0.115,15.5122,0.000387,15.499353408813500,15.999231338501000,14.849959373474100,14.9133,0.0079
Kepler-253 c,Kepler-253,2126576679217244160,2126576679217244160,63065911,291.8419337,44.858124,,,,,,,,,,,,,,,,,,,,,,,,,16.1224,0.0036,15.4537,0.0023,15.2218,0.0021,15.1265,0.0017,15.0628,0.0026,14.055,0.027,13.632,0.028,13.534,0.048,13.489,0.024,13.598,0.028,12.654,,9.294,,16.653,0.044,15.778,0.115,15.5122,0.000387,15.499353408813500,15.999231338501000,14.849959373474100,14.9133,0.0079
Kepler-1402 b,Kepler-1402,2129725749238044928,2129725749238044928,26540675,291.8478341,48.9681664,,,,,,,,,,,,,,,15.803000450134300,0.0,14.89900016784670,0.10999999940395400,15.215999603271500,0.020999999716877900,14.682000160217300,0.09000000357627870,14.503000259399400,0.0,15.1335,0.0028,14.5612,0.0039,14.3689,0.0019,14.3074,1E-04,14.2588,0.0028,13.31,0.022,12.927,0.023,12.862,0.029,12.817,0.026,12.901,0.027,12.881,0.472,9.372,,15.803,0.0,14.78,0.08,14.6083,0.000268,14.595536231994600,15.03061294555660,14.001289367675800,14.0647,0.0065
Kepler-406 b,Kepler-406,2126601108991279872,2126601108991279872,63066101,291.8481764,44.9682807,,,,,,,,,,,,,,,13.401000022888200,0.04600000008940700,12.67199993133550,0.09600000083446500,12.932999610900900,0.050999999046325700,12.531999588012700,0.0560000017285347,12.413999557495100,0.07100000232458120,13.02,,12.586,,12.399,,12.307,,12.2476,0.0111,11.34,0.021,11.035,0.017,10.97,0.017,10.934,0.023,10.984,0.021,11.047,0.085,8.932,,13.401,0.046,12.603,0.046,12.4897,0.000156,12.481941223144500,12.850310325622600,11.949953079223600,12.011,0.0081
Kepler-406 c,Kepler-406,2126601108991279872,2126601108991279872,63066101,291.8481764,44.9682807,,,,,,,,,,,,,,,13.401000022888200,0.04600000008940700,12.67199993133550,0.09600000083446500,12.932999610900900,0.050999999046325700,12.531999588012700,0.0560000017285347,12.413999557495100,0.07100000232458120,13.02,,12.586,,12.399,,12.307,,12.2476,0.0111,11.34,0.021,11.035,0.017,10.97,0.017,10.934,0.023,10.984,0.021,11.047,0.085,8.932,,13.401,0.046,12.603,0.046,12.4897,0.000156,12.481941223144500,12.850310325622600,11.949953079223600,12.011,0.0081
Kepler-737 b,Kepler-737,2126820324123177472,2126820324123177472,63068329,291.8629793,46.4291614,,,,,,,,,,,,,,,,,,,16.889999389648400,0.03999999910593030,15.333000183105500,0.0,14.635000228881800,0.026000000536441800,16.5085,0.004,15.2926,0.002,14.5532,0.0019,14.2139,0.0029,14.0337,0.0043,12.91,0.023,12.293,0.02,12.097,0.023,11.969,0.023,11.924,0.021,11.673,0.158,9.487,,17.861,0.162,15.971,0.332,15.1457,0.000419,15.127694129943800,16.10987091064450,14.143692016601600,14.1478,0.00735982
Kepler-1437 b,Kepler-1437,2129771615189858816,2129771615189858816,26541175,291.8649164,49.325869,,,,,,,,,,,,,,,16.621999740600600,0.04600000008940700,15.815999984741200,0.009999999776482580,16.11199951171880,0.0,15.708999633789100,0.0,,,16.0667,0.0032,15.5941,0.0029,15.4204,0.0035,15.3906,0.0021,15.3261,0.0055,14.4,0.029,14.027,0.033,13.917,0.066,13.9,0.026,13.92,0.029,12.833,,9.676,0.528,16.622,0.046,15.701,0.183,15.6607,0.002122,15.678732872009300,15.957647323608400,15.012052536010700,15.1656,0.0067
Kepler-1100 b,Kepler-1100,2126163675162475136,2126163675162475136,63009789,291.8713535,44.0873907,,,,,,,,,,,,,,,14.76200008392330,0.035999998450279200,14.017999649047900,0.041999999433755900,14.36400032043460,0.05700000002980230,13.859000205993700,0.05999999865889550,13.687999725341800,0.06199999898672100,14.1829,0.0023,13.8083,0.004,13.6402,0.0143,13.6645,0.0013,13.6376,0.002,12.761,0.023,12.493,0.018,12.456,0.028,12.409,0.023,12.44,0.023,12.679,0.422,9.228,,14.762,0.036,13.952,0.08,13.8225,0.000224,13.810224533081100,14.130292892456100,13.327890396118200,13.3971,0.0119
Kepler-368 b,Kepler-368,2126660856277325696,2126660856277325696,63066763,291.880018,45.3878419,,,,,,,,,,,,,,,13.892999649047900,0.07699999958276750,12.973999977111800,0.052000001072883600,13.385000228881800,0.05400000140070920,12.777000427246100,0.05900000035762790,12.553000450134300,0.08500000089406970,13.095,,12.677,,12.55,,12.519,,12.5459,0.0037,11.6,0.021,11.229,0.017,11.175,0.018,11.12,0.023,11.167,0.021,11.093,0.085,8.729,,13.893,0.077,12.946,0.069,12.838,0.000194,12.82978343963620,13.22787094116210,12.266011238098100,12.3292,0.0074
Kepler-368 c,Kepler-368,2126660856277325696,2126660856277325696,63066763,291.880018,45.3878419,,,,,,,,,,,,,,,13.892999649047900,0.07699999958276750,12.973999977111800,0.052000001072883600,13.385000228881800,0.05400000140070920,12.777000427246100,0.05900000035762790,12.553000450134300,0.08500000089406970,13.095,,12.677,,12.55,,12.519,,12.5459,0.0037,11.6,0.021,11.229,0.017,11.175,0.018,11.12,0.023,11.167,0.021,11.093,0.085,8.729,,13.893,0.077,12.946,0.069,12.838,0.000194,12.82978343963620,13.22787094116210,12.266011238098100,12.3292,0.0074
Kepler-1208 b,Kepler-1208,2126563450717837056,2126563450717837056,63010574,291.8812445,44.5557587,,,,,,,,,,,,,,,,,,,,,,,,,16.6422,0.0019,15.8939,0.0026,15.6289,0.0045,15.5061,0.0075,15.4292,0.0046,14.42,0.034,13.923,0.046,13.788,0.059,13.747,0.025,13.845,0.031,12.5,,9.268,,16.872,0.049,16.256,0.103,15.9464,0.000545,15.934832572937000,16.479400634765600,15.240388870239300,15.3121,0.0099
Kepler-1900 b,Kepler-1900,2126561732730882432,2126561732730882432,63010445,291.8863206,44.4790319,,,,,,,,,,,,,,,16.323999404907200,0.035999998450279200,15.505999565124500,0.07500000298023220,15.850000381469700,0.057999998331069900,15.354999542236300,0.07699999958276750,15.147000312805200,0.08699999749660490,15.697,0.0027,15.2575,0.0025,15.1265,0.0019,15.044,0.0061,15.0118,0.0027,14.177,0.029,13.837,0.035,13.815,0.058,13.692,0.026,13.669,0.029,12.788,,9.445,,16.324,0.036,15.502,0.103,15.2816,0.00049,15.26969051361080,15.633681297302200,14.741189956665000,14.8102,0.0091
Kepler-753 b,Kepler-753,2051905030647886976,2051905030647886976,351056774,291.9032411,37.9023677,,,,,18.2427,0.0164027,15.6388,0.00334499,14.4342,0.00295313,13.9923,0.00304406,13.7227,0.00382413,,,,,,,,,,,15.4945,0.005,14.4492,0.0029,14.0141,0.0016,13.8238,0.0022,13.6962,0.0035,12.608,0.027,11.966,0.034,11.875,0.022,11.57,0.021,11.678,0.02,11.675,0.216,9.269,,17.217,0.167,14.891,0.114,14.4746,0.00046,14.461583137512200,15.18652057647710,13.634822845459000,13.7108,0.0061
Kepler-481 b,Kepler-481,2129753580626548736,2129753580626548736,26541093,291.9069862,49.262076,,,,,,,,,,,,,,,14.661999702453600,0.01600000075995920,13.90999984741210,0.03500000014901160,14.217000007629400,0.01899999938905240,13.79699993133550,0.04500000178813930,13.585000038147000,0.04500000178813930,14.2104,0.0024,13.7984,0.0022,14.039,0.1476,13.6318,0.0013,13.5806,0.0013,12.724,0.022,12.4,0.018,12.383,0.025,12.247,0.022,12.3,0.022,12.336,0.23,9.484,,14.662,0.016,14.054,0.149,13.8151,0.000239,13.803478240966800,14.149595260620100,13.293240547180200,13.3592,0.0065
Kepler-996 b,Kepler-996,2101649891623535104,2101649891623535104,351072172,291.9127633,41.5335891,,,,,,,,,,,,,,,15.553000450134300,0.017000000923872000,14.772000312805200,0.05400000140070920,15.0649995803833,0.027000000700354600,14.595999717712400,0.05299999937415120,14.45199966430660,0.07699999958276750,15.0407,0.0049,14.6102,0.0045,14.4833,0.0016,14.4426,0.003,14.4152,0.0041,13.546,0.031,13.246,0.038,13.171,0.036,13.157,0.025,13.195,0.027,12.715,,9.169,,15.553,0.017,14.717,0.08,14.6387,0.000288,14.626724243164100,14.977361679077100,14.110956192016600,14.1788,0.0069
Kepler-1793 b,Kepler-1793,2053593189011583360,2053593189011583360,351070059,291.9129477,40.9539265,,,,,,,,,,,,,,,17.048999786377000,0.15600000321865100,16.04199981689450,0.05400000140070920,16.492000579834000,0.06800000369548800,15.758000373840300,0.0820000022649765,,,16.4112,0.0063,15.7763,0.0033,15.5583,0.0119,15.5168,0.0179,15.3929,0.0057,14.401,0.033,13.877,0.05,13.877,0.057,13.75,0.025,13.862,0.034,12.644,,9.27,,17.049,0.156,15.949,0.092,15.9003,0.000889,15.89754867553710,16.263458251953100,15.141942977905300,15.3151,0.0094
Kepler-1553 b,Kepler-1553,2052775191022506112,2052775191022506112,351062058,291.9191348,39.0221769,,,,,,,,,,,,,,,,,,,,,,,,,15.5193,0.0028,14.9517,0.002,14.7448,0.0029,14.6622,0.002,14.6032,0.0024,13.677,0.027,13.17,0.03,13.167,0.033,13.133,0.025,13.191,0.028,12.746,,9.062,,15.819,0.068,15.251,0.263,14.9914,0.000357,14.980172157287600,15.421689987182600,14.37559986114500,14.4412,0.008
Kepler-1883 b,Kepler-1883,2101700297360624128,2101700297360624128,63121790,291.922557,42.002522,,,,,,,,,,,,,,,,,,,,,,,,,15.9554,0.0025,15.5145,0.0032,15.3608,0.0008,15.3214,0.0039,15.2814,0.0046,14.405,0.028,14.085,0.036,14.097,0.073,13.937,0.025,14.194,0.042,12.428,,9.329,,16.513,0.045,15.642,0.138,15.5406,0.000455,15.53012466430660,15.897855758667000,15.000631332397500,15.0643,0.0077
Kepler-260 b,Kepler-260,2051907813786770688,2051907813786770688,137348863,291.9259658,38.0140525,,,,,16.4332,0.00685032,14.9118,0.00348308,14.8396,0.0101848,14.115,0.0035839,14.081,0.0046611,,,,,,,,,,,14.5929,0.0039,14.0637,0.0026,13.9138,0.002,13.8656,0.0031,13.8268,0.0033,12.9,0.023,12.54,0.022,12.494,0.026,12.414,0.023,12.491,0.024,12.479,0.352,9.047,,14.652,0.066,14.253,0.069,14.1176,0.000531,14.109188079834000,14.507014274597200,13.551146507263200,13.6121,0.0087
Kepler-260 c,Kepler-260,2051907813786770688,2051907813786770688,137348863,291.9259658,38.0140525,,,,,16.4332,0.00685032,14.9118,0.00348308,14.8396,0.0101848,14.115,0.0035839,14.081,0.0046611,,,,,,,,,,,14.5929,0.0039,14.0637,0.0026,13.9138,0.002,13.8656,0.0031,13.8268,0.0033,12.9,0.023,12.54,0.022,12.494,0.026,12.414,0.023,12.491,0.024,12.479,0.352,9.047,,14.652,0.066,14.253,0.069,14.1176,0.000531,14.109188079834000,14.507014274597200,13.551146507263200,13.6121,0.0087
Kepler-1116 b,Kepler-1116,2126166733179219072,2126166733179219072,63076026,291.9336573,44.1154992,,,,,,,,,,,,,,,16.430999755859400,0.04800000041723250,15.539999961853000,0.08699999749660490,15.89799976348880,0.0729999989271164,15.267999649047900,0.06300000101327900,15.041000366210900,0.12300000339746500,15.7048,0.0043,15.1994,0.0029,15.0192,0.003,14.9601,0.0026,14.9039,0.0034,13.974,0.025,13.646,0.027,13.482,0.047,13.547,0.026,13.523,0.027,12.743,0.367,8.968,,16.431,0.048,15.424,0.08,15.2352,0.000377,15.222853660583500,15.627951622009300,14.65260124206540,14.7188,0.0078
Kepler-227 c,Kepler-227,2129273849959814656,2129273849959814656,26539443,291.9342748,48.141676,,,,,,,,,,,,,,,16.472999572753900,0.06599999964237210,15.595999717712400,0.09099999815225600,15.996999740600600,0.04899999871850010,15.38599967956540,0.05700000002980230,15.402999877929700,0.0,15.7744,0.0028,15.282,0.0024,15.1095,0.0022,15.0605,0.0047,15.01,0.0045,14.082,0.025,13.751,0.03,13.648,0.054,13.693,0.025,13.722,0.03,13.012,,9.516,,16.473,0.066,15.623,0.126,15.3234,0.00042,15.30891227722170,15.707064628601100,14.750913619995100,14.8192,0.0068
Kepler-227 b,Kepler-227,2129273849959814656,2129273849959814656,26539443,291.9342748,48.141676,,,,,,,,,,,,,,,16.472999572753900,0.06599999964237210,15.595999717712400,0.09099999815225600,15.996999740600600,0.04899999871850010,15.38599967956540,0.05700000002980230,15.402999877929700,0.0,15.7744,0.0028,15.282,0.0024,15.1095,0.0022,15.0605,0.0047,15.01,0.0045,14.082,0.025,13.751,0.03,13.648,0.054,13.693,0.025,13.722,0.03,13.012,,9.516,,16.473,0.066,15.623,0.126,15.3234,0.00042,15.30891227722170,15.707064628601100,14.750913619995100,14.8192,0.0068
Kepler-669 b,Kepler-669,2129753610686818176,2129753610686818176,26541079,291.9361615,49.2539473,,,,,,,,,,,,,,,,,,,,,,,,,15.883,0.0018,15.4512,0.0023,15.3128,0.0026,15.2767,0.0033,15.2355,0.004,14.38,0.029,14.083,0.04,14.198,0.086,13.983,0.024,14.042,0.031,12.545,,9.677,,16.759,0.046,15.742,0.026,15.4817,0.000504,15.468886375427200,15.830275535583500,14.947636604309100,15.0118,0.0066
Kepler-1024 b,Kepler-1024,2052666992204482816,2052666992204482816,137349536,291.9510277,38.2516419,,,,,18.5219,0.0183977,16.6632,0.00385271,15.9662,0.00357771,15.729,0.00385283,15.5674,0.00590195,,,,,,,,,,,16.5777,0.0014,15.9724,0.0025,15.7328,0.0017,15.6264,0.0027,15.5539,0.0031,14.589,0.036,14.053,0.041,14.05,0.067,13.828,0.026,13.885,0.035,12.887,,9.26,,16.234,0.071,16.272,0.24,16.0064,0.000611,15.995038032531700,16.473236083984400,15.359553337097200,15.4243,0.0077
Kepler-184 c,Kepler-184,2125831210335846016,2125831210335846016,63119782,291.9518784,43.0746172,,,,,,,,,,,,,,,15.168000221252400,0.11299999803304700,14.460000038147000,0.01600000075995920,14.753000259399400,0.07599999755620960,14.276000022888200,0.06800000369548800,14.097999572753900,0.09099999815225600,14.7505,0.0006,14.2836,0.0041,14.1204,0.0009,14.0778,1E-04,14.0053,0.0011,13.1,0.024,12.752,0.02,12.69,0.029,12.656,0.024,12.691,0.025,12.677,0.389,9.062,,15.168,0.113,14.42,0.069,14.3115,0.000241,14.299554824829100,14.681541442871100,13.752586364746100,13.8197,0.007
Kepler-184 d,Kepler-184,2125831210335846016,2125831210335846016,63119782,291.9518784,43.0746172,,,,,,,,,,,,,,,15.168000221252400,0.11299999803304700,14.460000038147000,0.01600000075995920,14.753000259399400,0.07599999755620960,14.276000022888200,0.06800000369548800,14.097999572753900,0.09099999815225600,14.7505,0.0006,14.2836,0.0041,14.1204,0.0009,14.0778,1E-04,14.0053,0.0011,13.1,0.024,12.752,0.02,12.69,0.029,12.656,0.024,12.691,0.025,12.677,0.389,9.062,,15.168,0.113,14.42,0.069,14.3115,0.000241,14.299554824829100,14.681541442871100,13.752586364746100,13.8197,0.007
Kepler-184 b,Kepler-184,2125831210335846016,2125831210335846016,63119782,291.9518784,43.0746172,,,,,,,,,,,,,,,15.168000221252400,0.11299999803304700,14.460000038147000,0.01600000075995920,14.753000259399400,0.07599999755620960,14.276000022888200,0.06800000369548800,14.097999572753900,0.09099999815225600,14.7505,0.0006,14.2836,0.0041,14.1204,0.0009,14.0778,1E-04,14.0053,0.0011,13.1,0.024,12.752,0.02,12.69,0.029,12.656,0.024,12.691,0.025,12.677,0.389,9.062,,15.168,0.113,14.42,0.069,14.3115,0.000241,14.299554824829100,14.681541442871100,13.752586364746100,13.8197,0.007
Kepler-389 c,Kepler-389,2126597569938248064,2126597569938248064,63074796,291.9600082,44.9000587,,,,,,,,,,,,,,,,,,,,,,,,,16.3262,0.0022,15.7028,0.0014,15.4811,0.003,15.3927,0.0042,15.3058,0.0077,14.417,0.031,13.903,0.033,13.896,0.062,13.786,0.025,13.902,0.029,13.162,,9.106,,16.752,0.047,15.769,0.218,15.7495,0.00047,15.737412452697800,16.208385467529300,15.103343963623000,15.1697,0.0074
Kepler-389 b,Kepler-389,2126597569938248064,2126597569938248064,63074796,291.9600082,44.9000587,,,,,,,,,,,,,,,,,,,,,,,,,16.3262,0.0022,15.7028,0.0014,15.4811,0.003,15.3927,0.0042,15.3058,0.0077,14.417,0.031,13.903,0.033,13.896,0.062,13.786,0.025,13.902,0.029,13.162,,9.106,,16.752,0.047,15.769,0.218,15.7495,0.00047,15.737412452697800,16.208385467529300,15.103343963623000,15.1697,0.0074
Kepler-343 b,Kepler-343,2125773279815846656,2125773279815846656,63120970,291.960662,42.4329567,,,,,,,,,,,,,,,14.815999984741200,0.17499999701976800,14.324999809265100,0.027000000700354600,14.420000076293900,0.05900000035762790,14.182999610900900,0.03799999877810480,14.104000091552700,0.04800000041723250,14.5136,0.0015,14.0919,0.0023,13.9575,0.0032,13.9278,0.002,13.8838,0.0049,13.039,0.023,12.722,0.02,12.683,0.028,12.631,0.023,12.676,0.024,12.922,0.475,9.436,,14.816,0.175,14.063,0.114,14.1102,0.000285,14.097953796386700,14.44852066040040,13.586675643920900,13.65,0.0074
